timestamp: 20231031225128
trade_count: 112187
total_profit: 2655524.0
size of result_df: 15464
ratio: 0.13784128285808517
average days_held: 10.560653195111733
average profit: 23.670514408977866
Source code for 'gen_signal_func':
def gen_daily_buy_signal_five(data):
    """
    前辈指标

    :param data:
    :return:
    """
    # 效果：
    # 任然无法避免买入后继续跌，概率增加，持有天数减少

    # 还需继续优化
    K,D,J = KDJ(data['收盘'],data['最高'],data['最低'])
    data['J'] = J
    data['买'] = data['J'].apply(lambda x: 10 if x < 0 else 0)
    # data['Buy_Signal'] = (9.9 < data['买'].shift(1)) & (9.9 > data['买']) & (data['日期'] > '2013-01-01')
    # data['Buy_Signal'] = (9.9 < data['买'].shift(2)) & (9.9 > data['买'].shift(1)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    # 再往前判断前两天是否有穿越，并且连续两天是否都下跌
    data['Buy_Signal'] = (9.9 < data['买'].shift(3)) & (9.9 > data['买'].shift(2)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    return data




           名称      代码   Buy Date  Buy Price  Sell Date  Sell Price  Profit  Total_Profit  Growth Rate (%)  Days Held  Buy_Index
6526     奥飞娱乐  002292 2017-04-21      17.93 2023-10-20        7.17 -1076.0 -6.080000e+02       -60.011154       1579       1695
11258    珠江钢琴  002678 2017-04-21      10.19 2023-10-20        5.24  -495.0 -3.020000e+02       -48.577036       1579       1153
107      ST交投  002200 2017-04-21      25.14 2023-10-20        7.82 -1732.0 -1.123000e+03       -68.894193       1577       2106
5079     厦工股份  600815 2017-04-13       6.89 2023-10-20        2.59  -430.0 -1.380000e+02       -62.409289       1576       5563
2168     中国高科  600730 2017-04-28      11.20 2023-10-20        5.37  -583.0 -1.820000e+02       -52.053571       1574       4828
7532     广日股份  600894 2017-05-02      11.55 2023-10-20        7.17  -438.0  1.010000e+02       -37.922078       1573       4980
11822    祥源文旅  600576 2017-04-07      13.41 2023-10-20        6.84  -657.0 -3.040000e+02       -48.993289       1573       2943
12454    羚锐制药  600285 2015-06-25      12.07 2021-12-09       12.47    40.0  1.210000e+02         3.314002       1570       3460
6402      太平洋  601099 2017-03-08       5.15 2023-08-14        5.17     2.0  1.560000e+02         0.388350       1566       2203
13130    许继电气  000400 2015-06-25      27.54 2021-11-26       28.49    95.0  2.260000e+02         3.449528       1564       4125
4082     力盛体育  002858 2017-05-17      33.42 2023-10-20       15.21 -1821.0 -1.821000e+03       -54.488330       1562         27
3649     兰生股份  600826 2017-05-02      19.95 2023-10-20        9.42 -1053.0 -3.890000e+02       -52.781955       1562       5578
8828     时代出版  600551 2017-05-24      16.98 2023-10-20       10.79  -619.0 -7.400000e+01       -36.454653       1553       3354
10046     法尔胜  000890 2017-04-07      10.64 2023-10-20        4.17  -647.0 -3.610000e+02       -60.808271       1549       4210
6040     大晟文化  600892 2017-06-19      14.07 2023-10-20        4.83  -924.0 -6.760000e+02       -65.671642       1539       4721
12029    积成电子  002339 2017-06-22      12.38 2023-10-20        7.58  -480.0  9.700000e+01       -38.772213       1538       1738
15420    龙泉股份  002671 2017-06-27      11.67 2023-10-20        4.89  -678.0 -4.330000e+02       -58.097686       1535       1152
4243     北特科技  603009 2017-04-06      19.16 2023-10-20        8.70 -1046.0 -8.240000e+02       -54.592902       1528        644
7347     巨力索具  002342 2017-06-27      10.71 2023-10-20        4.12  -659.0 -5.700000e+02       -61.531279       1527       1775
12818     英飞拓  002528 2016-09-19       8.70 2022-12-26        9.22    52.0  2.310000e+02         5.977011       1522       1270
3665     兰花科创  600123 2015-06-25       7.69 2021-09-02        7.92    23.0  2.760000e+02         2.990897       1510       3936
1518     东方电气  600875 2015-06-25      22.52 2021-12-17       22.86    34.0  3.570000e+02         1.509769       1503       4676
7094     山东华鹏  603021 2017-04-07      15.80 2023-10-20        5.17 -1063.0 -5.230000e+02       -67.278481       1501        464
9549     正平股份  603843 2017-04-07      13.32 2023-10-20        3.63  -969.0 -8.960000e+02       -72.747748       1499        139
74       ST中捷  002021 2017-07-05       7.09 2023-10-20        2.20  -489.0 -1.980000e+02       -68.970381       1496       2756
6882     宏昌电子  603002 2015-06-25       7.93 2021-09-16        8.72    79.0  1.430000e+02         9.962169       1496        751
10460    海南矿业  601969 2015-06-25      20.93 2021-08-27       21.58    65.0  1.620000e+02         3.105590       1495        101
15153    马钢股份  600808 2015-06-25       4.91 2021-08-12        4.93     2.0  2.200000e+01         0.407332       1495       5140
15235    鲁银投资  600784 2017-03-08       9.87 2023-10-20        5.87  -400.0 -2.370000e+02       -40.526849       1492       4591
7293     峨眉山Ａ  000888 2017-04-21      13.01 2023-06-06       13.51    50.0  3.650000e+02         3.843198       1489       4634
4790     华阳股份  600348 2015-06-25       5.59 2021-07-23        5.90    31.0  1.950000e+02         5.545617       1481       2824
14456    锡业股份  000960 2015-06-25      23.71 2021-08-31       24.38    67.0  5.110000e+02         2.825812       1481       3583
1223     上工申贝  600843 2017-09-13      13.83 2023-10-20        5.44  -839.0 -4.950000e+02       -60.665221       1479       5505
1961     中国化学  601117 2015-06-25       9.32 2021-07-21        9.58    26.0  1.720000e+02         2.789700       1476       1320
8810      日照港  600017 2017-09-21       4.20 2023-10-20        2.85  -135.0  2.400000e+01       -32.142857       1473       2623
7610     广西广电  600936 2017-09-21       7.89 2023-10-20        3.69  -420.0 -1.069000e+03       -53.231939       1473        270
6950      宝泰隆  601011 2017-09-28      12.03 2023-10-20        3.67  -836.0 -5.500000e+02       -69.492934       1468       1569
9224     杭电股份  603618 2017-10-11       9.25 2023-10-20        6.03  -322.0 -1.530000e+02       -34.810811       1464        618
8231     承德露露  000848 2015-06-25      12.05 2021-06-30       12.14     9.0  9.900000e+01         0.746888       1464       4171
2499     中色股份  000758 2017-09-22       7.71 2023-10-20        4.57  -314.0  1.440000e+02       -40.726329       1462       4832
12113    精华制药  002349 2015-06-25      16.41 2022-01-18       17.56   115.0  1.870000e+02         7.007922       1460       1218
5231     合肥百货  000417 2017-10-18       8.59 2023-10-20        5.03  -356.0 -2.040000e+02       -41.443539       1459       5065
13415    超讯通信  603322 2017-04-17      39.12 2023-05-22       41.25   213.0  2.900000e+02         5.444785       1458        171
15414    龙江交通  601188 2017-09-18       4.24 2023-09-15        4.48    24.0  1.550000e+02         5.660377       1457       1815
14353    钱江生化  600796 2017-04-07      10.59 2023-10-20        5.18  -541.0 -3.570000e+02       -51.085930       1455       4675
11823    祥源文旅  600576 2017-10-11      10.26 2023-10-20        6.84  -342.0 -5.970000e+02       -33.333333       1453       3063
13092    西部证券  002673 2017-10-27      14.53 2023-10-20        6.65  -788.0 -1.909000e+03       -54.232622       1452       1316
14751    陕鼓动力  601369 2015-06-25      11.43 2021-08-09       11.81    38.0  1.210000e+02         3.324584       1452       1247
9783     汇鸿集团  600981 2017-10-27       6.59 2023-10-20        2.69  -390.0 -1.400000e+02       -59.180577       1452       3021
2090     中国科传  601858 2017-04-07      16.20 2023-03-23       16.54    34.0  3.400000e+01         2.098765       1450         50
5292     吉电股份  000875 2015-12-31       9.19 2021-12-17        9.56    37.0  2.160000e+02         4.026115       1441       3013
9256     松芝股份  002454 2016-07-21      11.56 2022-06-27       12.00    44.0  2.770000e+02         3.806228       1440       1404
6686      宁波港  601018 2017-11-15       5.51 2023-10-20        3.31  -220.0 -2.200000e+01       -39.927405       1439       1594
307      ST奥康  603001 2017-11-17      13.43 2023-10-20        5.70  -773.0 -4.900000e+01       -57.557707       1436       1336
11685    盛屯矿业  600711 2015-06-25      13.17 2021-09-08       13.35    18.0  1.290000e+02         1.366743       1434       4293
10868    湖北宜化  000422 2015-06-25      10.33 2021-07-13       10.35     2.0  8.300000e+01         0.193611       1431       4463
3433     健民集团  600976 2015-06-25      35.45 2021-05-13       35.47     2.0  3.720000e+02         0.056417       1421       2650
248      ST大集  000564 2017-04-13       2.52 2023-10-20        1.23  -129.0 -2.500000e+01       -51.190476       1419       5237
1033      万邦德  002082 2016-11-30      21.31 2023-10-20        6.60 -1471.0 -1.146000e+03       -69.028625       1417       2302
9017     晋控煤业  601001 2015-06-25       8.93 2021-08-30        9.42    49.0  1.480000e+02         5.487122       1415       2095
13208    豫光金铅  600531 2017-10-10       7.69 2023-08-02        8.37    68.0  4.250000e+02         8.842653       1414       3615
1296     上海机电  600835 2018-01-05      23.29 2023-10-20       13.20 -1009.0 -3.680000e+02       -43.323315       1403       5728
10582     海洋王  002724 2015-06-25      16.33 2021-07-14       16.43    10.0  9.300000e+01         0.612370       1402        157
1654     东百集团  600693 2018-01-15       8.06 2023-10-20        3.78  -428.0 -1.650000e+02       -53.101737       1396       5778
8437     新乡化纤  000949 2015-08-31       6.41 2021-06-03        6.70    29.0  6.700000e+01         4.524181       1395       3743
13303    贵广网络  600996 2017-04-07      15.80 2022-12-30       16.12    32.0  3.200000e+01         2.025316       1395         66
2052     中国武夷  000797 2018-01-30       6.45 2023-10-20        3.03  -342.0 -7.400000e+01       -53.023256       1386       4878
860      ST高升  000971 2018-01-29       7.40 2023-10-20        1.89  -551.0 -3.120000e+02       -74.459459       1380       3895
257      ST天圣  002872 2017-11-22      22.12 2023-10-20        4.98 -1714.0 -1.666000e+03       -77.486438       1372        126
7461     广信股份  603599 2015-06-15      14.30 2021-02-03       14.45    15.0  1.500000e+01         1.048951       1370         23
14961    音飞储存  603066 2017-11-02      13.80 2023-10-20        9.58  -422.0  1.100000e+01       -30.579710       1368        581
9289   柳    工  000528 2015-06-25       9.21 2021-02-19        9.56    35.0  1.000000e+02         3.800217       1366       5176
7674     康欣新材  600076 2017-11-06       9.84 2023-10-20        2.47  -737.0 -3.030000e+02       -74.898374       1366       4750
14800     雅戈尔  600177 2015-06-25       7.00 2021-02-18        7.16    16.0  8.000000e+01         2.285714       1361       3904
9704     永安林业  000663 2018-02-28      14.66 2023-10-20        8.23  -643.0 -2.200000e+02       -43.860846       1358       4902
9087     普邦股份  002663 2018-03-16       5.09 2023-10-20        1.80  -329.0 -1.056000e+03       -64.636542       1358       1229
4153     北京银行  601169 2018-03-22       5.34 2023-10-20        4.53   -81.0  3.000000e+01       -15.168539       1354       2498
9936     江西铜业  600362 2015-06-25      22.77 2021-01-08       23.86   109.0  3.430000e+02         4.787000       1343       3188
1554     东方钽业  000962 2015-06-25      17.00 2021-08-26       18.18   118.0  3.080000e+02         6.941176       1339       3591
5182     古越龙山  600059 2015-06-25      15.65 2020-12-22       16.68   103.0  1.720000e+02         6.581470       1339       4328
7476     广博股份  002103 2017-10-27      10.98 2023-10-20        5.35  -563.0 -6.500000e+01       -51.275046       1339       2407
10852    渤海股份  000605 2018-04-20      14.03 2023-10-20        5.66  -837.0 -6.000000e+00       -59.657876       1335       4472
6114      大通退  000038 2016-11-22      36.18 2023-07-11        0.52 -3566.0 -3.274000e+03       -98.562742       1331       3747
6427     太钢不锈  000825 2015-06-25       6.31 2021-05-07        6.89    58.0  1.450000e+02         9.191759       1319       3968
626      ST瑞德  600666 2018-05-07       8.88 2023-10-20        2.32  -656.0 -1.820000e+02       -73.873874       1318       5532
8559     新奥股份  600803 2015-06-25      16.07 2021-02-02       16.77    70.0  1.290000e+02         4.355943       1316       4990
3294     传化智联  002010 2018-05-22      16.04 2023-10-20        4.91 -1113.0 -7.240000e+02       -69.389027       1315       3201
13434     跨境通  002640 2018-05-23      19.30 2023-10-20        3.96 -1534.0 -9.570000e+02       -79.481865       1312       1393
6088     大豪科技  603025 2015-06-12      22.70 2020-12-24       23.05    35.0  3.500000e+01         1.541850       1312         36
8402     文科园林  002775 2018-05-22       8.71 2023-10-20        3.80  -491.0 -2.110000e+02       -56.371986       1310        700
3035     亚邦股份  603188 2018-04-20      12.67 2023-10-20        3.65  -902.0 -6.360000e+02       -71.191792       1303        827
11088     爱婴室  603214 2018-06-07      45.68 2023-10-20       15.07 -3061.0 -2.680000e+03       -67.009632       1303         45
7344     巨人网络  002558 2018-04-18      26.89 2023-10-20       11.28 -1561.0 -3.170000e+02       -58.051320       1302       1398
15341     黑芝麻  000716 2017-08-15       7.16 2022-12-15        7.17     1.0  1.910000e+02         0.139665       1292       4324
802      ST金一  002721 2018-05-17      12.65 2023-10-20        3.07  -958.0 -3.400000e+02       -75.731225       1289        676
88       ST中珠  600568 2018-06-29       4.78 2023-10-20        1.73  -305.0 -1.710000e+02       -63.807531       1286       3701
396      ST德豪  002005 2018-07-02       3.92 2023-10-20        1.42  -250.0  9.500000e+01       -63.775510       1285       3074
6933     宝塔实业  000595 2017-03-30       8.76 2022-08-16        9.14    38.0  2.270000e+02         4.337900       1285       4837
12151    索菱股份  002766 2018-07-02      10.67 2023-10-20        5.05  -562.0 -1.130000e+02       -52.671040       1282        603
772      ST贵人  603555 2018-07-04      11.20 2023-10-20        1.78  -942.0 -2.800000e+02       -84.107143       1281        976
8672      新经典  603096 2018-07-27      72.87 2023-10-20       16.64 -5623.0 -5.224000e+03       -77.164814       1268        309
1118     三峡新材  600293 2018-04-20       6.24 2023-10-20        3.10  -314.0  1.300000e+01       -50.320513       1267       4107
6786     安徽合力  600761 2015-06-25      12.91 2020-08-18       13.40    49.0  7.000000e+01         3.795507       1255       4478
13931    道森股份  603800 2017-04-07      30.12 2022-06-14       30.98    86.0  6.330000e+02         2.855246       1254        321
10889    湖南发展  000722 2017-03-08      15.35 2022-05-05       16.52   117.0  5.530000e+02         7.622150       1253       4112
8017     恒宝股份  002104 2016-12-09      12.24 2022-02-10       12.46    22.0 -1.068000e+03         1.797386       1251       2344
3902     凯文教育  002659 2018-08-22      11.23 2023-10-20        4.15  -708.0  7.500000e+01       -63.045414       1250       1374
13511    达华智能  002512 2018-03-16      12.57 2023-10-20        4.97  -760.0 -3.810000e+02       -60.461416       1250       1458
1672     东莞控股  000828 2015-06-25      16.02 2020-08-11       16.17    15.0  6.900000e+01         0.936330       1248       4064
2252     中成股份  000151 2017-04-18      20.23 2022-06-07       20.99    76.0  6.670000e+02         3.756797       1246       3974
975      万向德农  600371 2015-06-25      19.56 2020-08-04       20.07    51.0  1.630000e+02         2.607362       1245       2986
4349     华光环能  600475 2017-09-06       9.91 2022-10-19       10.08    17.0  2.480000e+02         1.715439       1240       3245
15148     马应龙  600993 2015-06-25      26.84 2020-07-22       26.93     9.0  1.600000e+02         0.335320       1236       2667
